type,start_time,end_time,confidence,content,discard,PhrasalVerb
pronunciation,52m 57.91s,52m 58.31s,0.997,answer,False,False
pronunciation,52m 58.32s,52m 58.60s,0.999,because,False,False
pronunciation,52m 58.61s,52m 58.71s,0.999,it,False,False
pronunciation,52m 58.72s,52m 59.43s,0.998,depends,False,False
punctuation,,,0.0,.,False,False
pronunciation,52m 59.56s,53m 0.03s,0.999,Each,False,False
pronunciation,53m 0.04s,53m 0.45s,0.999,case,False,False
pronunciation,53m 0.46s,53m 0.64s,0.996,is,False,False
pronunciation,53m 0.65s,53m 0.66s,0.996,a,False,False
pronunciation,53m 0.67s,53m 1.10s,0.999,case,False,False
pronunciation,53m 1.11s,53m 1.14s,0.73,that,False,False
pronunciation,53m 1.15s,53m 1.33s,0.997,we,False,False
pronunciation,53m 1.34s,53m 1.56s,0.997,say,False,False
pronunciation,53m 1.57s,53m 2.03s,0.996,this,False,False
pronunciation,53m 2.04s,53m 2.07s,0.936,in,False,False
punctuation,,,0.0,",",False,False
pronunciation,53m 2.08s,53m 2.11s,0.996,in,False,False
pronunciation,53m 2.12s,53m 2.67s,0.996,Portuguese,False,False
punctuation,,,0.0,.,False,False
pronunciation,53m 2.68s,53m 2.69s,0.999,I,False,False
pronunciation,53m 2.70s,53m 3.01s,0.996,don't,False,False
pronunciation,53m 3.02s,53m 3.07s,0.997,know,False,False
pronunciation,53m 3.08s,53m 3.63s,0.997,if,False,False
pronunciation,53m 3.64s,53m 4.12s,0.996,it's,False,False
pronunciation,53m 4.13s,53m 4.45s,0.999,ok,False,False
pronunciation,53m 4.46s,53m 4.49s,0.997,in,False,False
pronunciation,53m 4.50s,53m 5.15s,0.999,English,False,False
punctuation,,,0.0,.,False,False
pronunciation,53m 5.42s,53m 5.71s,0.999,Is,False,False
pronunciation,53m 5.72s,53m 5.87s,0.999,there,False,False
pronunciation,53m 5.88s,53m 6.11s,0.998,any,False,False
pronunciation,53m 6.12s,53m 6.85s,0.999,expression,False,False
pronunciation,53m 6.86s,53m 7.08s,0.998,for,False,False
pronunciation,53m 7.09s,53m 7.25s,0.996,this,False,False
pronunciation,53m 7.26s,53m 7.29s,0.997,in,False,False
pronunciation,53m 7.30s,53m 8.15s,0.999,English,False,False
punctuation,,,0.0,?,False,False
pronunciation,53m 9.92s,53m 10.30s,0.998,Each,False,False
pronunciation,53m 10.31s,53m 10.58s,0.999,case,False,False
pronunciation,53m 10.59s,53m 10.69s,0.997,is,False,False
pronunciation,53m 10.70s,53m 11.24s,0.999,different,False,False
pronunciation,53m 13.24s,53m 13.99s,0.802,and,False,False
punctuation,,,0.0,",",False,False
pronunciation,53m 14.71s,53m 15.21s,0.997,but,False,False
pronunciation,53m 15.22s,53m 15.44s,0.999,we,False,False
pronunciation,53m 15.45s,53m 16.01s,0.998,want,False,False
pronunciation,53m 16.02s,53m 16.91s,0.998,something,False,False
punctuation,,,0.0,",",False,False
pronunciation,53m 16.92s,53m 17.33s,0.999,we,False,False
pronunciation,53m 17.34s,53m 17.58s,0.999,want,False,False
pronunciation,53m 17.59s,53m 17.60s,0.997,a,False,False
pronunciation,53m 17.61s,53m 18.76s,0.996,recipe,False,False
pronunciation,53m 18.89s,53m 19.34s,0.997,that,False,False
pronunciation,53m 19.35s,53m 20.21s,0.999,work,False,False
pronunciation,53m 22.03s,53m 22.04s,0.997,a,False,False
pronunciation,53m 22.07s,53m 23.04s,0.999,recipe,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,.,False,False
pronunciation,53m 23.65s,53m 23.96s,0.999,We,False,False
pronunciation,53m 23.97s,53m 24.19s,0.999,want,False,False
pronunciation,53m 24.20s,53m 24.21s,0.999,a,False,False
pronunciation,53m 24.22s,53m 25.04s,0.999,recipe,False,False
pronunciation,53m 25.05s,53m 25.20s,0.999,that,False,False
pronunciation,53m 25.21s,53m 26.16s,0.999,works,False,False
pronunciation,53m 26.72s,53m 26.98s,0.999,all,False,False
pronunciation,53m 26.99s,53m 27.08s,0.999,the,False,False
pronunciation,53m 27.09s,53m 27.64s,0.999,time,False,False
punctuation,,,0.0,.,False,False
pronunciation,53m 29.41s,53m 29.42s,0.901,A,False,False
pronunciation,53m 29.43s,53m 30.21s,0.998,life,False,False
pronunciation,53m 30.22s,53m 30.57s,0.997,doesn't,False,False
punctuation,,,0.0,",",False,False
pronunciation,53m 32.06s,53m 33.02s,0.996,um,False,False
punctuation,,,0.0,",",False,False
pronunciation,53m 33.80s,53m 33.81s,0.98,a,False,False
pronunciation,53m 33.82s,53m 35.06s,0.961,manual,False,False
punctuation,,,0.0,.,False,False
pronunciation,53m 35.26s,53m 35.49s,0.997,Is,False,False
pronunciation,53m 35.50s,53m 35.98s,0.998,that,False,False
pronunciation,53m 36.18s,53m 37.30s,0.996,manual,False,False
punctuation,,,0.0,?,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,.,False,False
pronunciation,53m 43.89s,53m 44.36s,0.998,Life,False,False
pronunciation,53m 44.37s,53m 44.64s,0.997,doesn't,False,False
pronunciation,53m 45.05s,53m 45.60s,0.999,that,False,False
pronunciation,53m 45.70s,53m 46.98s,0.999,unfortunately,False,False
punctuation,,,0.0,.,False,False
pronunciation,53m 47.47s,53m 47.86s,0.999,we,False,False
pronunciation,53m 47.87s,53m 48.36s,0.627,got,False,False
pronunciation,53m 49.23s,53m 50.81s,0.996,analyze,False,False
pronunciation,53m 50.82s,53m 51.93s,0.999,each,False,False
pronunciation,53m 51.94s,53m 53.09s,0.999,single,False,False
pronunciation,53m 53.10s,53m 54.31s,0.999,situation,False,False
pronunciation,53m 55.39s,53m 56.12s,0.997,and,False,False
pronunciation,53m 56.13s,53m 56.57s,0.998,be,False,False
pronunciation,53m 56.58s,53m 57.52s,0.996,wise,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,",",False,False
pronunciation,54m 45.41s,54m 46.31s,0.999,ok,False,False
punctuation,,,0.0,.,False,False
pronunciation,54m 46.50s,54m 46.97s,0.996,Loving,False,False
pronunciation,54m 46.98s,54m 47.16s,0.999,your,False,False
pronunciation,54m 47.17s,54m 47.89s,0.998,neighbor,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,",",False,False
pronunciation,55m 11.35s,55m 11.63s,0.996,I'm,False,False
pronunciation,55m 11.64s,55m 11.92s,0.999,sorry,False,False
punctuation,,,0.0,",",False,False
pronunciation,55m 11.93s,55m 12.03s,0.996,I'm,False,False
pronunciation,55m 12.04s,55m 12.29s,0.999,not,False,False
pronunciation,55m 12.30s,55m 12.73s,0.998,pretty,False,False
pronunciation,55m 12.74s,55m 13.13s,0.999,sure,False,False
pronunciation,55m 13.14s,55m 13.41s,0.999,if,False,False
pronunciation,55m 13.42s,55m 13.43s,0.999,I,False,False
pronunciation,55m 13.44s,55m 13.79s,0.999,got,False,False
pronunciation,55m 13.80s,55m 13.95s,0.999,the,False,False
pronunciation,55m 13.96s,55m 14.87s,0.999,idea,False,False
punctuation,,,0.0,.,False,False
pronunciation,55m 14.88s,55m 15.45s,0.999,Could,False,False
pronunciation,55m 15.46s,55m 15.71s,0.999,you,False,False
pronunciation,55m 15.72s,55m 16.67s,0.999,please,False,False
pronunciation,55m 16.68s,55m 17.54s,0.999,repeat,False,False
punctuation,,,0.0,?,False,False
pronunciation,55m 37.34s,55m 37.68s,0.301,huh,False,False
punctuation,,,0.0,.,False,False
pronunciation,55m 46.07s,55m 46.43s,0.439,huh,False,False
punctuation,,,0.0,.,False,False
pronunciation,55m 51.39s,55m 51.55s,0.609,Amaro,False,False
pronunciation,55m 52.29s,55m 52.33s,0.002,Simo,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,.,False,False
pronunciation,56m 2.76s,56m 3.83s,0.999,Everybody,False,False
pronunciation,56m 3.84s,56m 4.31s,0.997,that,False,False
punctuation,,,0.0,",",False,False
pronunciation,56m 4.92s,56m 5.09s,0.996,that,False,False
pronunciation,56m 5.10s,56m 5.75s,0.997,comes,False,False
pronunciation,56m 5.76s,56m 6.39s,0.999,everybody,False,False
pronunciation,56m 6.40s,56m 6.53s,0.998,that,False,False
pronunciation,56m 6.54s,56m 6.69s,0.998,is,False,False
pronunciation,56m 6.70s,56m 7.47s,0.998,around,False,False
punctuation,,,0.0,.,False,False
pronunciation,56m 28.25s,56m 28.52s,0.999,you,False,False
pronunciation,56m 28.53s,56m 28.74s,0.974,were,False,False
pronunciation,56m 28.75s,56m 29.39s,0.999,saying,False,False
pronunciation,56m 29.40s,56m 30.27s,0.999,that,False,False
pronunciation,56m 32.94s,56m 33.28s,0.999,he,False,False
pronunciation,56m 33.29s,56m 33.45s,0.999,was,False,False
pronunciation,56m 33.46s,56m 33.81s,0.999,talking,False,False
pronunciation,56m 33.82s,56m 34.27s,0.999,about,False,False
pronunciation,56m 34.28s,56m 34.57s,0.998,this,False,False
pronunciation,56m 34.58s,56m 34.97s,0.999,part,False,False
pronunciation,56m 34.98s,56m 35.07s,0.999,of,False,False
pronunciation,56m 35.08s,56m 35.20s,0.999,the,False,False
pronunciation,56m 35.21s,56m 36.01s,0.999,Bible,False,False
punctuation,,,0.0,",",False,False
pronunciation,56m 36.02s,56m 36.53s,0.999,about,False,False
pronunciation,56m 36.54s,56m 37.13s,0.998,loving,False,False
pronunciation,56m 37.14s,56m 37.23s,0.999,the,False,False
pronunciation,56m 37.24s,56m 38.01s,0.999,neighborhood,False,False
punctuation,,,0.0,?,False,False
punctuation,,,0.0,",",False,False
pronunciation,56m 47.59s,56m 48.14s,0.997,yeah,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,.,False,False
pronunciation,56m 59.03s,56m 59.96s,0.996,Yes,False,False
punctuation,,,0.0,.,False,False
pronunciation,56m 59.97s,57m 0.36s,0.996,And,False,False
pronunciation,57m 0.37s,57m 1.41s,0.999,yesterday,False,False
pronunciation,57m 1.42s,57m 1.57s,0.999,I,False,False
pronunciation,57m 1.58s,57m 2.05s,0.996,was,False,False
pronunciation,57m 2.06s,57m 2.17s,0.996,in,False,False
pronunciation,57m 2.18s,57m 2.19s,0.997,a,False,False
pronunciation,57m 2.20s,57m 3.24s,0.999,class,False,False
pronunciation,57m 3.25s,57m 3.57s,0.999,I,False,False
pronunciation,57m 3.58s,57m 4.17s,0.999,was,False,False
pronunciation,57m 4.18s,57m 5.28s,0.999,teaching,False,False
pronunciation,57m 6.26s,57m 6.27s,0.962,uh,False,False
pronunciation,57m 6.42s,57m 8.00s,0.998,student,False,False
pronunciation,57m 8.01s,57m 8.32s,0.996,and,False,False
punctuation,,,0.0,",",False,False
pronunciation,57m 8.33s,57m 8.48s,0.996,and,False,False
pronunciation,57m 8.49s,57m 8.67s,0.999,we,False,False
pronunciation,57m 8.68s,57m 8.99s,0.998,read,False,False
pronunciation,57m 9.00s,57m 9.11s,0.997,an,False,False
pronunciation,57m 9.12s,57m 9.94s,0.999,article,False,False
pronunciation,57m 9.95s,57m 10.95s,0.998,together,False,False
pronunciation,57m 12.98s,57m 13.01s,0.996,in,False,False
pronunciation,57m 13.02s,57m 13.44s,0.998,this,False,False
pronunciation,57m 13.45s,57m 14.50s,0.999,article,False,False
pronunciation,57m 14.55s,57m 14.67s,0.998,in,False,False
pronunciation,57m 14.68s,57m 14.92s,0.997,or,False,False
pronunciation,57m 14.93s,57m 15.58s,0.996,on,False,False
punctuation,,,0.0,",",False,False
pronunciation,57m 19.10s,57m 19.13s,0.999,in,False,False
pronunciation,57m 19.14s,57m 19.56s,0.998,this,False,False
pronunciation,57m 19.57s,57m 20.52s,0.999,article,False,False
punctuation,,,0.0,",",False,False
pronunciation,57m 21.45s,57m 21.94s,0.999,there,False,False
pronunciation,57m 21.95s,57m 22.83s,0.999,was,False,False
pronunciation,57m 23.15s,57m 23.16s,0.998,a,False,False
pronunciation,57m 23.17s,57m 24.07s,0.868,quote,False,False
pronunciation,57m 25.01s,57m 25.36s,0.998,that,False,False
pronunciation,57m 25.37s,57m 26.02s,0.997,says,False,False
punctuation,,,0.0,",",False,False
pronunciation,57m 26.49s,57m 27.42s,0.956,uh,False,False
pronunciation,57m 28.42s,57m 29.04s,0.999,love,False,False
pronunciation,57m 29.05s,57m 29.22s,0.998,and,False,False
pronunciation,57m 29.23s,57m 30.20s,0.999,kindness,False,False
pronunciation,57m 31.58s,57m 31.89s,0.996,are,False,False
pronunciation,57m 31.90s,57m 32.82s,0.999,never,False,False
pronunciation,57m 32.89s,57m 33.82s,0.996,wasted,False,False
punctuation,,,0.0,.,False,False
pronunciation,57m 35.18s,57m 35.51s,0.998,And,False,False
pronunciation,57m 35.52s,57m 35.56s,0.999,I,False,False
pronunciation,57m 35.57s,57m 36.04s,0.996,asked,False,False
pronunciation,57m 36.05s,57m 36.80s,0.999,her,False,False
punctuation,,,0.0,",",False,False
pronunciation,57m 36.81s,57m 37.09s,0.999,what,False,False
pronunciation,57m 37.10s,57m 37.16s,0.998,do,False,False
pronunciation,57m 37.17s,57m 37.24s,0.999,you,False,False
pronunciation,57m 37.85s,57m 38.01s,0.999,that,False,False
punctuation,,,0.0,?,False,False
pronunciation,57m 38.02s,57m 38.20s,0.999,Do,False,False
pronunciation,57m 38.21s,57m 38.26s,0.999,you,False,False
pronunciation,57m 38.27s,57m 38.60s,0.999,think,False,False
pronunciation,57m 38.61s,57m 39.12s,0.997,that,False,False
pronunciation,57m 40.07s,57m 40.88s,0.999,love,False,False
pronunciation,57m 40.89s,57m 41.10s,0.999,and,False,False
pronunciation,57m 41.11s,57m 42.13s,0.999,kindness,False,False
pronunciation,57m 42.41s,57m 42.72s,0.999,are,False,False
pronunciation,57m 42.73s,57m 43.13s,0.999,never,False,False
pronunciation,57m 43.14s,57m 43.82s,0.999,wasted,False,False
punctuation,,,0.0,?,False,False
pronunciation,57m 43.83s,57m 44.73s,0.999,Even,False,False
pronunciation,57m 44.74s,57m 45.46s,0.999,when,False,False
pronunciation,57m 45.65s,57m 45.89s,0.999,the,False,False
pronunciation,57m 45.90s,57m 46.25s,0.999,other,False,False
pronunciation,57m 46.26s,57m 47.09s,0.999,person,False,False
pronunciation,57m 47.10s,57m 47.89s,0.999,is,False,False
pronunciation,57m 47.90s,57m 48.62s,0.998,aggressive,False,False
pronunciation,57m 48.63s,57m 48.83s,0.999,to,False,False
pronunciation,57m 48.84s,57m 49.29s,0.999,you,False,False
punctuation,,,0.0,?,False,False
pronunciation,57m 51.28s,57m 51.51s,0.999,And,False,False
pronunciation,57m 51.52s,57m 51.83s,0.999,she,False,False
pronunciation,57m 51.84s,57m 52.43s,0.999,said,False,False
pronunciation,57m 52.44s,57m 52.87s,0.998,yes,False,False
punctuation,,,0.0,",",False,False
pronunciation,57m 52.88s,57m 53.52s,0.999,because,False,False
pronunciation,57m 53.53s,57m 53.59s,0.953,the,False,False
punctuation,,,0.0,",",False,False
pronunciation,57m 53.60s,57m 53.91s,0.998,the,False,False
pronunciation,57m 53.92s,57m 54.24s,0.999,way,False,False
pronunciation,57m 54.25s,57m 54.41s,0.997,that,False,False
pronunciation,57m 54.42s,57m 54.85s,0.999,you,False,False
pronunciation,57m 55.24s,57m 56.49s,0.999,react,False,False
pronunciation,57m 56.98s,57m 57.33s,0.999,to,False,False
pronunciation,57m 57.34s,57m 57.55s,0.999,this,False,False
pronunciation,57m 57.56s,57m 58.47s,0.999,person,False,False
pronunciation,57m 58.66s,57m 59.05s,0.998,will,False,False
pronunciation,57m 59.06s,57m 59.89s,0.999,determine,False,False
pronunciation,57m 59.90s,57m 59.99s,0.999,the,False,False
pronunciation,58m 0.00s,58m 0.29s,0.999,way,False,False
pronunciation,58m 0.30s,58m 0.46s,0.997,that,False,False
pronunciation,58m 0.47s,58m 0.69s,0.999,this,False,False
pronunciation,58m 0.70s,58m 1.13s,0.999,person,False,False
pronunciation,58m 1.14s,58m 1.37s,0.999,will,False,False
pronunciation,58m 1.38s,58m 2.14s,0.997,respond,False,False
punctuation,,,0.0,.,False,False
pronunciation,58m 3.91s,58m 4.19s,0.999,it,False,False
pronunciation,58m 4.20s,58m 5.19s,0.998,influences,False,False
pronunciation,58m 5.20s,58m 5.31s,0.999,the,False,False
pronunciation,58m 5.32s,58m 6.05s,0.999,person,False,False
pronunciation,58m 6.74s,58m 8.12s,0.999,to,False,False
pronunciation,58m 8.22s,58m 8.86s,0.999,change,False,False
pronunciation,58m 8.87s,58m 9.13s,0.996,their,False,False
pronunciation,58m 9.14s,58m 10.53s,0.996,behavior,False,False
pronunciation,58m 10.54s,58m 10.77s,0.999,and,False,False
pronunciation,58m 10.78s,58m 10.91s,0.999,it,False,False
pronunciation,58m 10.92s,58m 11.45s,0.998,happens,False,False
punctuation,,,0.0,.,False,False
pronunciation,58m 11.46s,58m 11.65s,0.996,It's,False,False
pronunciation,58m 11.66s,58m 12.31s,0.999,true,False,False
punctuation,,,0.0,.,False,False
pronunciation,58m 13.42s,58m 13.63s,0.999,when,False,False
pronunciation,58m 13.64s,58m 13.81s,0.999,we,False,False
pronunciation,58m 13.82s,58m 13.83s,0.528,a,False,False
pronunciation,58m 13.84s,58m 14.09s,0.8714999999999999,rein,False,False
pronunciation,58m 14.10s,58m 14.20s,0.997,the,False,False
pronunciation,58m 14.21s,58m 14.74s,0.998,traffic,False,False
punctuation,,,0.0,",",False,False
pronunciation,58m 14.75s,58m 14.89s,0.998,the,False,False
pronunciation,58m 14.90s,58m 15.49s,0.999,traffic,False,False
pronunciation,58m 15.50s,58m 16.07s,0.999,is,False,False
pronunciation,58m 16.51s,58m 16.69s,0.999,the,False,False
pronunciation,58m 16.70s,58m 17.17s,0.997,worst,False,False
pronunciation,58m 17.18s,58m 17.83s,0.999,because,False,False
pronunciation,58m 17.84s,58m 18.76s,0.999,people,False,False
punctuation,,,0.0,",",False,False
pronunciation,58m 19.33s,58m 19.34s,0.999,I,False,False
pronunciation,58m 19.35s,58m 19.71s,0.987,don't,False,False
pronunciation,58m 19.72s,58m 19.77s,0.996,know,False,False
pronunciation,58m 19.78s,58m 19.93s,0.999,what,False,False
pronunciation,58m 19.94s,58m 20.38s,0.997,happens,False,False
pronunciation,58m 20.39s,58m 20.73s,0.998,there,False,False
punctuation,,,0.0,.,False,False
pronunciation,58m 20.74s,58m 21.62s,0.999,People,False,False
pronunciation,58m 21.77s,58m 23.41s,0.998,become,False,False
pronunciation,58m 24.56s,58m 24.97s,0.999,really,False,False
pronunciation,58m 24.98s,58m 25.81s,0.999,different,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,.,False,False
pronunciation,58m 27.20s,58m 28.47s,0.997,Savage,False,False
punctuation,,,0.0,.,False,False
pronunciation,58m 30.93s,58m 31.88s,0.999,They,False,False
pronunciation,58m 31.89s,58m 32.35s,0.998,change,False,False
pronunciation,58m 32.36s,58m 32.56s,0.998,their,False,False
pronunciation,58m 32.57s,58m 34.37s,0.99,personality,False,False
pronunciation,58m 34.38s,58m 34.60s,0.971,and,False,False
pronunciation,58m 34.61s,58m 34.62s,0.999,I,False,False
pronunciation,58m 34.63s,58m 35.14s,0.996,don't,False,False
pronunciation,58m 35.15s,58m 35.53s,0.997,know,False,False
punctuation,,,0.0,",",False,False
pronunciation,58m 35.54s,58m 36.32s,0.999,even,False,False
pronunciation,58m 36.33s,58m 36.95s,0.996,calm,False,False
pronunciation,58m 36.96s,58m 37.41s,0.999,people,False,False
pronunciation,58m 37.42s,58m 37.62s,0.998,that,False,False
pronunciation,58m 37.63s,58m 37.64s,0.999,I,False,False
pronunciation,58m 37.65s,58m 38.00s,0.999,know,False,False
pronunciation,58m 38.01s,58m 38.18s,0.996,when,False,False
pronunciation,58m 38.19s,58m 38.33s,0.999,they,False,False
pronunciation,58m 38.34s,58m 38.54s,0.996,are,False,False
pronunciation,58m 38.55s,58m 38.65s,0.997,in,False,False
pronunciation,58m 38.66s,58m 38.75s,0.997,the,False,False
pronunciation,58m 38.76s,58m 39.81s,0.999,traffic,False,False
punctuation,,,0.0,",",False,False
pronunciation,58m 39.97s,58m 40.17s,0.997,they,False,False
pronunciation,58m 40.18s,58m 40.72s,0.99,are,False,False
pronunciation,58m 40.75s,58m 41.42s,0.999,different,False,False
pronunciation,58m 41.43s,58m 42.15s,0.999,people,False,False
punctuation,,,0.0,.,False,False
punctuation,,,0.0,",",False,False
pronunciation,58m 43.86s,58m 44.59s,0.758,and,False,False
pronunciation,58m 45.01s,58m 45.47s,0.999,people,False,False
pronunciation,58m 45.48s,58m 45.89s,0.998,fight,False,False
pronunciation,58m 45.90s,58m 45.91s,0.998,a,False,False
pronunciation,58m 45.92s,58m 46.35s,0.999,lot,False,False
pronunciation,58m 46.36s,58m 46.79s,0.998,there,False,False
punctuation,,,0.0,.,False,False
pronunciation,58m 47.21s,58m 47.53s,0.999,But,False,False
pronunciation,58m 47.54s,58m 47.79s,0.999,if,False,False
pronunciation,58m 47.80s,58m 48.55s,0.999,someone,False,False
pronunciation,58m 48.56s,58m 49.28s,0.997,yells,False,False
pronunciation,58m 49.29s,58m 49.54s,0.997,at,False,False
pronunciation,58m 49.55s,58m 50.07s,0.996,you,False,False
pronunciation,58m 50.08s,58m 50.73s,0.999,because,False,False
pronunciation,58m 50.74s,58m 50.93s,0.999,you,False,False
pronunciation,58m 50.94s,58m 51.30s,0.998,did,False,False
pronunciation,58m 51.31s,58m 52.10s,0.998,something,False,False
